"decision_date","company_ID","external_score_ver01","external_score_ver02","external_score_ver03","age","province","juridical_form","industry_sector","gross_margin_ratio","core_income_ratio","cash_asset_ratio","consolidated_liabilities_ratio","revenues","cr_available","region","geo_area","last_statement_age","days_to_default","target"
"2020-10-05",2549215170,5,1,"D",4,"BS","SR","Metallurgia e prodotti in metallo",0.199497329563305,0.0526783729717715,0.0367994598244429,0.186616399622997,4732,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2022-01-15",8882695850,6,1,"E",3,"PG","SR","Agricoltura",0.248282476489609,0.0587511758363457,0,0.469809367570944,598,"TRUE","Umbria","Centro",2,1498,0
"2021-07-01",7338104870,7,2,"H",6,"PG","SR","Distribuzione",-0.0441176470588235,0.0378548895899054,0.235294117647059,0.0264705882352941,317,"TRUE","Umbria","Centro",2,768,1
"2021-05-28",9125834740,7,1,"E",24,"PZ","SR","Energia ed estrazione",0.423664122137405,0.028447742733457,0.117692307692308,0.388040712468193,1720,"TRUE","Basilicata","Sud",3,617,1
"2021-03-17",6640876520,6,1,"H",24,"MI","SR","Meccanica",0.168345323741007,0.0109090909090909,0.0217729393468118,0.172661870503597,919,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-10-05",5864784500,6,1,"D",21,"MI","SR","Largo consumo / attività ricreativo-culturali",0.328981723237598,-0.0610687022900763,0.0634920634920635,0.31331592689295,393,"TRUE","Lombardia","Nord-ovest",1,450,1
"2021-09-13",4523315870,8,1,"D",2,"BS","SR","Metallurgia e prodotti in metallo",0.474965229485396,0.0580286168521463,0.0258899676375405,0.398470097357441,2698,"TRUE","Lombardia","Nord-ovest",1,607,1
"2021-07-20",6250209510,6,1,"E",6,"MO","SR","Alimentare",0.088339222614841,0.0458715596330275,0.00523560209424084,0.45583038869258,109,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2022-05-11",5449764270,8,1,"C",4,"VI","SR","Servizi",-0.066079295154185,-0.380952380952381,0.0606060606060606,0.60352422907489,129,"TRUE","Veneto","Nord-est",2,1498,0
"2021-10-22",7785587360,5,1,"O",10,"AO","SR","Servizi",0.333333333333333,0.0294117647058824,0.807692307692308,0.619047619047619,102,"TRUE","Valle d'Aosta/Vallée d'Aoste","Nord-ovest",2,1498,0
"2021-04-27",4469502310,8,1,"D",7,"BG","SR","Metallurgia e prodotti in metallo",0.296558970317836,0.0305664610207515,0.0120634920634921,0.369582348305753,4317,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2020-12-14",2678380490,7,1,"C",9,"NO","SR","Altri beni di consumo",0.142557651991614,0.0224489795918367,0.168168168168168,0.284067085953878,490,"TRUE","Piemonte","Nord-ovest",1,1498,0
"2021-02-11",2688745900,10,2,"L",5,"MI","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"FALSE","Lombardia","Nord-ovest",2,1498,0
"2020-12-15",1720527330,7,3,"E",4,"LT","RS","Servizi",0.311270125223614,0.0706521739130435,0.606382978723404,0.710196779964222,736,"TRUE","Lazio","Centro",1,652,1
"2021-10-19",3196434750,5,1,"F",13,"MI","SR","Servizi",0.0304568527918782,-0.411764705882353,0.125,0.347715736040609,306,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-11-05",4416928270,7,1,"D",21,"SP","SR","Metallurgia e prodotti in metallo",0.632196757965344,0.106203473945409,0.0383782110801609,0.272778088317496,4030,"TRUE","Liguria","Nord-ovest",2,639,1
"2022-02-12",8676799980,5,3,"D",3,"FR","RS","Costruzioni e materiali per costruzioni",0.976744186046512,0.386792452830189,0.951807228915663,0.988372093023256,212,"TRUE","Lazio","Centro",2,1498,0
"2021-05-10",6707749390,7,1,"C",8,"MO","SR","Largo consumo / attività ricreativo-culturali",0.505882352941176,0.0514469453376206,0.0625,0.482352941176471,311,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2022-06-03",5971323470,10,3,"B",9,"PU","SR","Meccanica",0.362946579652758,0.0367639207908352,0,0.392191672563655,1468.5,"TRUE","Marche","Centro",2,185,1
"2020-09-07",2093865120,2,1,"P",11,"AO","SR","Distribuzione",0.131859131859132,0.00402046783625731,0.169851380042463,0.905541905541906,5478,"TRUE","Valle d'Aosta/Vallée d'Aoste","Nord-ovest",1,1498,0
"2022-01-31",6433624170,8,2,"D",2,"BG","SR","Servizi",2.07843137254902,0.0659722222222222,0.0487804878048781,0.147058823529412,288,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-03-11",404541290,7,2,"C",3,"IM","RS","Servizi",5.8125,0.65,0,0,140,"TRUE","Liguria","Nord-ovest",2,1498,0
"2021-04-20",9585026030,5,2,"C",3,"ME","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Sicilia","Isole",3,1498,0
"2022-01-16",1849238650,9,1,"C",18,"CB","SR","Costruzioni e materiali per costruzioni",0.13258012451003,0.0363300492610837,0.00616740088105727,0.239335946506802,2010,"TRUE","Molise","Sud",4,1498,0
"2021-04-21",5161216930,6,1,"E",3,"PU","SC","Servizi",0.891304347826087,0.0119047619047619,0.0909090909090909,0.0869565217391304,84,"FALSE","Marche","Centro",2,1498,0
"2022-03-01",2793963170,6,2,"N",7,"RM","SP","Utility",0.108615156751419,0.0139322916666667,0.0696099674972914,0.0461614416193532,7855,"TRUE","Lazio","Centro",2,1498,0
"2020-11-25",4158026630,7,3,"C",4,"BN","SR","Servizi",0.360655737704918,0.4,0.0173611111111111,0.486338797814208,272,"TRUE","Campania","Sud",1,1498,0
"2021-03-11",9140850000,5,1,"G",20,"BG","SR","Distribuzione",0.0414746543778802,0.0303030303030303,0.0150753768844221,0.612903225806452,99,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-03-02",135306270,7,1,"G",38,"MI","SU","Servizi",0.0871969374734156,-0.0142517814726841,0.0108790252393386,0.281156954487452,2947,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-03-23",1239293120,7,1,"E",4,"VA","SR","Altri beni di consumo",0.451724137931034,0.000591366055588409,0.0164383561643836,0.0586206896551724,1565,"TRUE","Lombardia","Nord-ovest",2,775,1
"2022-05-12",5460377180,8,1,"L",8,"BA","SR","Trasporti",0.207856879380302,0.00791922391605623,0.0672926447574335,0.49834009590557,5051,"TRUE","Puglia","Sud",2,1498,0
"2021-08-18",2443068380,8,2,"L",14,"MC","SR","Distribuzione",0.191605839416058,0.0252100840336134,0.0441176470588235,0.468978102189781,357,"TRUE","Marche","Centro",2,1498,0
"2021-12-22",2162299220,6,3,"E",3,"AG","SR","Distribuzione",0.0208333333333333,0.0160642570281124,0.25531914893617,0.493055555555556,249,"FALSE","Sicilia","Isole",1,1498,0
"2022-01-20",4514763760,9,3,"C",13,"CZ","SR","Distribuzione",-0.031331592689295,0.0657894736842105,0.0029940119760479,0.357702349869452,152,"TRUE","Calabria","Sud",4,1498,0
"2021-09-20",2252855470,7,3,"B",3,"CZ","SR","Distribuzione",-0.0204081632653061,0.0296371270618898,0.00689655172413793,0.00680272108843537,0,"TRUE","Calabria","Sud",4,1498,0
"2020-06-18",2440592280,7,1,"I",6,"MI","SP","Distribuzione",0.149471422918198,0.00632367866343977,0.0077269800386349,0.229916897506925,13036,"TRUE","Lombardia","Nord-ovest",2,651,1
"2020-07-17",2992422120,7,2,"E",5,"MI","SR","Costruzioni e materiali per costruzioni",0.0202285072110882,0.00840336134453781,0.00726160901968278,0.00430792283199101,333,"TRUE","Lombardia","Nord-ovest",3,1498,0
"2021-05-11",6646573310,6,1,"G",4,"RM","SC","Servizi",0.878453038674033,0.0532212885154062,0.12707182320442,0.12707182320442,357,"FALSE","Lazio","Centro",2,541,1
"2022-01-31",370358990,6,1,"F",34,"LU","SR","Largo consumo / attività ricreativo-culturali",0.0600667408231368,-0.0983606557377049,0.631578947368421,0.92992213570634,122,"TRUE","Toscana","Centro",2,1498,0
"2022-05-02",3416927240,6,1,"M",35,"PI","SR","Sistema moda",0.0728793309438471,-0.532163742690059,0.0474683544303797,0.681003584229391,354,"TRUE","Toscana","Centro",2,1498,0
"2022-06-01",3554346710,6,1,"G",20,"RN","SR","Costruzioni e materiali per costruzioni",0.332632071061244,0.0180640763462849,0.0720814834160355,0.345254791958859,5871,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-05-27",9852996080,10,3,"B",6,"MI","SR","Costruzioni e materiali per costruzioni",0.457290586725803,0.0688915656160738,0,0.369088503259972,584,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2020-11-02",4945482870,7,2,"C",5,"PD","SR","Distribuzione",0.334302325581395,0.0853003038093012,0.0602893890675241,0.841860465116279,4279,"TRUE","Veneto","Nord-est",1,457,1
"2022-02-09",7666294150,8,2,"H",1,"RM","SR","Distribuzione",0.107581967213115,0.00711462450592885,0.0740740740740741,0.152663934426229,1267,"TRUE","Lazio","Centro",2,1498,0
"2021-04-21",505532050,6,3,"H",3,"FR","RS","Trasporti",0.21,0.119496855345912,0.489795918367347,0.38,159,"TRUE","Lazio","Centro",2,1498,0
"2021-10-07",7043164600,5,3,"G",3,"TE","SR","Trasporti",1.11298076923077,0.145494028230185,0.00610687022900763,0.644230769230769,1842,"TRUE","Abruzzo","Sud",1,540,1
"2021-09-08",9298082130,10,3,"A",14,"CT","SR","Costruzioni e materiali per costruzioni",0.457290586725803,0.0688915656160738,0,0.369088503259972,584,"TRUE","Sicilia","Isole",2,147,1
"2021-07-17",7503369660,6,1,"E",13,"MB","SR","Servizi",0.0427437931917072,0.00913915094339623,0.17932296431839,0.473765037112874,3441,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-05-19",1474805520,5,1,"F",6,"RO","SR","Servizi",0.878243512974052,0.0694576593720266,0.0769230769230769,0.55688622754491,1051,"TRUE","Veneto","Nord-est",2,1498,0
"2021-10-14",7943244170,6,3,"L",3,"CZ","RS","Distribuzione",0.142857142857143,0.0218978102189781,0.105263157894737,0.523809523809524,139,"FALSE","Calabria","Sud",1,1498,0
"2022-05-23",4014692750,6,3,"H",9,"CE","RS","Metallurgia e prodotti in metallo",0.269938650306748,0.104938271604938,0.584905660377358,0.128834355828221,166,"FALSE","Campania","Sud",2,1498,0
"2021-10-21",2883015010,6,2,"F",9,"AG","SU","Costruzioni e materiali per costruzioni",0.844086021505376,0.117304492512479,0.0245398773006135,0.772401433691756,1202,"TRUE","Sicilia","Isole",2,655,1
"2022-03-16",2772593790,10,3,"D",2,"TA","RS","Distribuzione",0,0.0296371270618898,1,1,946,"TRUE","Puglia","Sud",4,484,1
"2021-04-23",671092710,8,2,"E",7,"MI","SR","Servizi",0.124690338563171,-0.234042553191489,0.0683371298405467,0.394715111478117,717,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-10-20",5433314200,7,1,"E",22,"AN","SR","Meccanica",0.0675759454432734,0.00912200684150513,0.100140712945591,0.512502583178343,2717,"TRUE","Marche","Centro",1,1498,0
"2022-02-16",9815788270,5,1,"N",15,"RM","SR","Servizi",0.547293277810827,0.0197409006785935,0.0965563808237677,0.607971445568114,1630,"TRUE","Lazio","Centro",2,1498,0
"2020-11-02",3734436650,6,2,"I",11,"TO","SU","Trasporti",0.319496855345912,0.0194792482380579,0.148211977595864,0.165199161425577,10216,"TRUE","Piemonte","Nord-ovest",1,1498,0
"2020-11-24",9783430360,6,1,"D",6,"MI","SR","Servizi",0.0298925735637553,0.931851851851852,0.0689029918404352,0.698505371321812,2088,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2022-03-22",905669820,6,2,"E",3,"CE","SR","Distribuzione",0.524324324324324,-0.00357142857142857,0.461538461538462,0.956756756756757,288,"TRUE","Campania","Sud",2,532,1
"2022-05-05",83746620,7,2,"F",1,"BA","SR","Distribuzione",0.102564102564103,0.0296371270618898,0,0.871794871794872,0,"FALSE","Puglia","Sud",2,1498,0
"2020-12-17",944673960,8,2,"G",6,"BG","SR","Distribuzione",0.193467336683417,-0.0108695652173913,0.0337268128161889,0.119346733668342,1104,"TRUE","Lombardia","Nord-ovest",5,1498,0
"2021-03-08",1827668030,4,1,"H",5,"MI","SR","Servizi",0.895283018867924,0.0118512464241929,0.739819004524887,0.628301886792453,2447,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-02-14",1725150540,8,3,"F",5,"SI","RS","Servizi",0.0413223140495868,-0.540540540540541,0.178571428571429,0.115702479338843,82,"FALSE","Toscana","Centro",2,1498,0
"2022-02-28",204861440,8,2,"C",4,"BS","SR","Distribuzione",0.110576923076923,0.490463215258856,0.366834170854271,0.603365384615385,367,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-01-27",6441226250,6,2,"D",3,"VR","RS","Distribuzione",0.289017341040462,0.326530612244898,0.122448979591837,0.364161849710983,147,"TRUE","Veneto","Nord-est",2,1498,0
"2021-06-03",5187144790,4,1,"M",18,"MC","SR","Altri beni di consumo",0.210850801479655,0.0886998784933171,0.102625298329356,0.3711467324291,823,"TRUE","Marche","Centro",2,1498,0
"2020-11-30",8295793310,5,1,"E",6,"LU","SC","Agricoltura",0.0192307692307692,0.00392927308447937,0.467336683417085,0.0120192307692308,1018,"FALSE","Toscana","Centro",2,1498,0
"2021-12-20",5028046710,9,2,"E",5,"RN","SR","Distribuzione",0.184818481848185,0.00391389432485323,0.077720207253886,0.0627062706270627,512,"TRUE","Emilia-Romagna","Nord-est",1,1498,0
"2021-09-29",3245146600,10,2,"E",0,"LC","RS","Distribuzione",0.229961682960403,0.0296371270618898,0,0.370582043783666,946,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2020-12-10",7745542870,5,2,"N",7,"SA","SR","Distribuzione",0.195037904893177,0.0166051660516605,0.150461320085167,0.184011026878015,2710,"TRUE","Campania","Sud",1,1498,0
"2021-08-10",7122495780,9,2,"E",4,"BG","SR","Trasporti",-0.627906976744186,-1.72727272727273,0.16,0.441860465116279,33,"FALSE","Lombardia","Nord-ovest",1,1498,0
"2021-09-08",535793870,7,2,"H",3,"MI","SR","Distribuzione",0.125,0.0562180579216354,0.027027027027027,0.0297619047619048,587,"FALSE","Lombardia","Nord-ovest",1,1498,0
"2021-09-17",5045047760,6,1,"M",14,"LT","SR","Meccanica",0.204452255418863,-0.0684736091298146,0.324175824175824,0.798476859988284,782,"TRUE","Lazio","Centro",1,1498,0
"2020-12-18",4405457840,7,3,"E",5,"PA","SR","Distribuzione",0.425742574257426,0.0622837370242214,0.14572864321608,0.346534653465347,289,"FALSE","Sicilia","Isole",1,1498,0
"2021-07-21",3115947860,9,2,"E",5,"BO","RS","Distribuzione",0.103092783505155,0.043956043956044,0.0235294117647059,0.0103092783505155,91,"FALSE","Emilia-Romagna","Nord-est",2,1498,0
"2021-11-23",3927994350,6,2,"M",6,"MI","SR","Distribuzione",0.426426426426426,0.0221674876847291,0.213203463203463,0.107107107107107,1624,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-03-17",47831960,6,1,"O",14,"VE","SR","Trasporti",0.423825887743414,0.0125260960334029,0,0.217640320733104,960,"TRUE","Veneto","Nord-est",2,1498,0
"2022-01-27",5067562980,9,2,"D",6,"RM","SR","Largo consumo / attività ricreativo-culturali",0.197319434102755,0.0639810426540284,0.105029585798817,0.7066269545793,1266,"TRUE","Lazio","Centro",2,1498,0
"2022-01-15",8592317690,7,1,"H",28,"FR","SR","Distribuzione",0.075296442687747,0.0109471680152308,0.0168986083499006,0.390118577075099,4247,"TRUE","Lazio","Centro",2,1498,0
"2021-09-24",2952294400,7,2,"B",9,"BA","SR","Distribuzione",0.379581151832461,0.0106496272630458,0.00068259385665529,0.0517015706806283,5634,"TRUE","Puglia","Sud",2,1498,0
"2021-07-14",2361147890,10,2,"O",12,"RM","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"FALSE","Lazio","Centro",2,1498,0
"2022-01-11",5002232440,8,2,"H",8,"LU","SR","Trasporti",0.239292730844794,0.00203334688897926,0.149403640929065,0.322986247544204,2654,"TRUE","Toscana","Centro",2,573,1
"2021-04-20",3553994560,8,2,"G",6,"PV","RS","Trasporti",0.701612903225806,0.00478468899521531,0.0337078651685393,0.104838709677419,209,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-10-14",2785420600,6,1,"N",12,"CA","SR","Alimentare",0.327960322380657,0.0145942790426153,0.0539152759948652,0.50836949783013,1808,"TRUE","Sardegna","Isole",1,1498,0
"2021-07-23",4146950370,7,3,"D",2,"PA","RS","Servizi",0.32,0.148936170212766,0.159420289855072,0.346666666666667,47,"FALSE","Sicilia","Isole",2,1498,0
"2021-01-15",500943430,6,3,"D",2,"RM","RS","Distribuzione",0.0967741935483871,0.0283018867924528,0.0387096774193548,0.032258064516129,106,"TRUE","Lazio","Centro",2,1498,0
"2022-04-15",2220586400,6,1,"H",16,"CT","SR","Distribuzione",0.156388858784003,-0.0207217694994179,0.0708143651997977,0.690798742819985,4400,"TRUE","Sicilia","Isole",2,1498,0
"2021-05-07",3949185060,6,1,"F",28,"VR","SR","Metallurgia e prodotti in metallo",0.254498714652956,0.00875912408759124,0.00746268656716418,0.239074550128535,685,"TRUE","Veneto","Nord-est",2,1498,0
"2022-05-10",1112684500,7,1,"H",6,"FI","SR","Trasporti",0.0772681954137587,-0.0688391038696538,0.0416898276820456,0.296111665004985,2463,"TRUE","Toscana","Centro",2,1498,0
"2021-09-15",4754670960,6,1,"M",2,"BS","SR","Meccanica",0.100977198697068,0.0802069857697283,0.461157024793388,0.210097719869707,773,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-05-31",8213757240,2,1,"E",6,"MI","SR","Chimica di base e intermedi",0.250773195876289,0.119860295284966,0.370317516946129,0.653350515463918,6592,"TRUE","Lombardia","Nord-ovest",1,430,1
"2021-07-05",4710404420,10,2,"D",2,"UD","RS","Costruzioni e materiali per costruzioni",0.457290586725803,0.0688915656160738,0,0.369088503259972,584,"FALSE","Friuli-Venezia Giulia","Nord-est",2,1498,0
"2021-02-16",594864010,9,1,"E",3,"FI","SC","Trasporti",1.33641975308642,-0.0289634146341463,0.0534591194968553,0,1312,"TRUE","Toscana","Centro",2,441,1
"2020-07-24",4745164480,10,2,"D",6,"PV","RS","Distribuzione",0.229961682960403,0.0296371270618898,0,0.370582043783666,946,"TRUE","Lombardia","Nord-ovest",2,740,1
"2022-01-26",2593629470,9,1,"E",7,"MB","SR","Metallurgia e prodotti in metallo",0.125993883792049,-0.0894800483675937,0.0171339563862928,0.348623853211009,861,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-12-06",4687930580,7,2,"D",4,"PR","SR","Metallurgia e prodotti in metallo",0.168789808917197,0.102362204724409,0.30794701986755,0.321656050955414,381,"TRUE","Emilia-Romagna","Nord-est",1,1498,0
"2022-02-10",4462376980,4,1,"H",10,"BG","SR","Trasporti",0.527593818984547,0.0150093808630394,0.11484593837535,0.788079470198676,569,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-09-07",5599440160,8,2,"D",13,"MI","SR","Servizi",0.767918088737201,-0.0262869660460022,0.58125,0.0546075085324232,913,"TRUE","Lombardia","Nord-ovest",2,607,1
"2021-09-01",3482239220,6,2,"E",5,"VR","SR","Largo consumo / attività ricreativo-culturali",0.530612244897959,-0.00823045267489712,0.9375,0.591836734693878,243,"TRUE","Veneto","Nord-est",2,1498,0
"2021-07-13",9293941260,6,2,"H",9,"BS","SR","Distribuzione",0.331864904552129,0.0878281622911695,0.00376222723852521,0.276798825256975,4190,"TRUE","Lombardia","Nord-ovest",1,573,1
"2021-11-30",5819705370,7,1,"I",1,"TO","SR","Metallurgia e prodotti in metallo",0.0238907849829352,0.0625,0.0787671232876712,0.0853242320819113,151,"FALSE","Piemonte","Nord-ovest",1,1498,0
"2021-04-13",9213367540,8,3,"D",3,"CA","RS","Distribuzione",0.653543307086614,0.349397590361446,0.47244094488189,0.346456692913386,166,"TRUE","Sardegna","Isole",3,1498,0
"2021-06-29",5201637050,10,3,"B",8,"FM","SU","Metallurgia e prodotti in metallo",0.380200857643313,0.0312323533452814,0,0.389757560082592,1268.5,"TRUE","Marche","Centro",2,1498,0
"2022-02-18",6725698530,3,1,"F",12,"PC","SR","Agricoltura",0.0970659375328636,0.00470219435736677,0.0515570934256055,0.57335156167841,3588,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-03-12",4615304630,6,1,"D",22,"TE","SR","Sistema moda",0.0306451612903226,0.0233918128654971,0.00269541778975741,0.617741935483871,171,"TRUE","Abruzzo","Sud",2,1498,0
"2021-04-23",5020027360,6,3,"C",5,"FI","SR","Distribuzione",0.182608695652174,0.164556962025316,0.0277777777777778,0.208695652173913,79,"TRUE","Toscana","Centro",2,1498,0
"2021-08-12",8732219730,7,2,"D",10,"PD","SU","Agricoltura",0.114713216957606,0.330935251798561,0,0.236907730673317,139,"FALSE","Veneto","Nord-est",2,1498,0
"2021-07-13",7001393220,8,2,"E",4,"BA","SR","Servizi",1.39285714285714,-0.0821917808219178,0.736842105263158,0,73,"FALSE","Puglia","Sud",2,1498,0
"2021-05-13",7622556190,6,1,"H",5,"BO","SR","Servizi",0.276203966005666,0.0318379160636758,0.0518234165067179,0.0325779036827195,691,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2020-10-26",3781785480,6,2,"I",10,"PG","SR","Servizi",0.426086956521739,0.0168067226890756,0.444444444444444,0.608695652173913,126,"FALSE","Umbria","Centro",2,1498,0
"2022-05-02",7216214780,7,1,"L",17,"AN","SR","Distribuzione",0.23463687150838,-0.0476190476190476,0.247706422018349,0.368715083798883,820,"TRUE","Marche","Centro",2,1498,0
"2022-02-15",2302958270,5,1,"H",13,"MO","SR","Trasporti",0.194676638803344,0.04768177028451,0.0144721233689205,0.516937967443907,3836,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2020-10-21",1357639200,6,2,"G",2,"RM","SR","Servizi",0.789297658862876,0.132266217354676,0.135593220338983,0.672240802675585,1187,"TRUE","Lazio","Centro",1,616,1
"2021-03-11",2617782550,6,1,"N",7,"MI","SR","Costruzioni e materiali per costruzioni",1.20659722222222,0.0324927255092144,0.0290635091496232,0.369791666666667,2261,"TRUE","Lombardia","Nord-ovest",2,1498,0
